Id,GEOID,Geography,Calls_2012,Cases_2012,Est_2012,Calls_2013,Cases_2013,Est_2013,Calls_2014,Cases_2014,Est_2014,Calls_2015,Cases_2015,Est_2015,Calls_2016,Cases_2016,Est_2016
0500000US42049,42049,"Erie County, Pennsylvania",8,2,281541,13,3,280613,12,2,279251,11,2,278052,12,3,276207
0500000US42051,42051,"Fayette County, Pennsylvania",4,1,135464,6,1,134867,6,1,134376,5,1,133704,6,2,132733
0500000US42053,42053,"Forest County, Pennsylvania",0,0,7655,0,0,7572,0,0,7499,0,0,7420,0,0,7321
0500000US42055,42055,"Franklin County, Pennsylvania",4,1,151575,7,1,152063,6,1,152751,6,1,153295,7,2,153851
0500000US42057,42057,"Fulton County, Pennsylvania",0,0,14749,1,0,14668,1,0,14604,1,0,14605,1,0,14640
0500000US42059,42059,"Greene County, Pennsylvania",1,0,38063,2,0,37862,2,0,37783,2,0,37438,2,0,37197
0500000US42061,42061,"Huntingdon County, Pennsylvania",1,0,46052,2,0,45949,2,0,45866,2,0,45721,2,1,45634
0500000US42063,42063,"Indiana County, Pennsylvania",3,1,88255,4,1,88264,4,1,87597,3,1,86977,4,1,86364
0500000US42065,42065,"Jefferson County, Pennsylvania",1,0,44839,2,0,44946,2,0,44605,2,0,44410,2,1,44073
0500000US42067,42067,"Juniata County, Pennsylvania",1,0,24900,1,0,24777,1,0,24781,1,0,24732,1,0,24863
0500000US42069,42069,"Lackawanna County, Pennsylvania",6,2,214583,10,2,213986,9,2,212963,9,2,212175,10,2,211321
0500000US42071,42071,"Lancaster County, Pennsylvania",16,4,526864,25,5,530189,22,5,533650,22,5,536349,24,6,538500
0500000US42073,42073,"Lawrence County, Pennsylvania",3,1,89713,4,1,89120,4,1,88476,4,1,88036,4,1,87294
0500000US42075,42075,"Lebanon County, Pennsylvania",4,1,135633,6,1,135866,6,1,136657,6,1,137729,6,2,138863
0500000US42077,42077,"Lehigh County, Pennsylvania",10,3,355403,17,4,356006,15,3,358552,14,3,360852,16,4,363147
0500000US42079,42079,"Luzerne County, Pennsylvania",9,2,321420,15,3,319893,13,3,319079,13,3,317812,14,4,316383
0500000US42081,42081,"Lycoming County, Pennsylvania",3,1,117319,5,1,116720,5,1,116450,5,1,115829,5,1,115248
0500000US42083,42083,"McKean County, Pennsylvania",1,0,43234,2,0,42844,2,0,42670,2,0,42416,2,0,41883
0500000US42085,42085,"Mercer County, Pennsylvania",3,1,115806,5,1,115343,5,1,114936,5,1,113992,5,1,112913
0500000US42087,42087,"Mifflin County, Pennsylvania",1,0,46832,2,0,46714,2,0,46555,2,0,46481,2,1,46342
0500000US42089,42089,"Monroe County, Pennsylvania",5,1,168567,8,2,167271,7,1,167197,7,1,166499,7,2,166098
0500000US42091,42091,"Montgomery County, Pennsylvania",24,6,809540,38,8,813400,34,7,816350,33,7,818363,37,10,821725
0500000US42093,42093,"Montour County, Pennsylvania",1,0,18454,1,0,18419,1,0,18444,1,0,18358,1,0,18343
0500000US42095,42095,"Northampton County, Pennsylvania",9,2,299293,14,3,299527,12,3,300296,12,3,301190,14,4,302294
0500000US42097,42097,"Northumberland County, Pennsylvania",3,1,94512,4,1,94025,4,1,93729,4,1,93144,4,1,92541
0500000US42099,42099,"Perry County, Pennsylvania",1,0,45720,2,0,45537,2,0,45479,2,0,45679,2,1,45820
0500000US42101,42101,"Philadelphia County, Pennsylvania",46,11,1550379,72,15,1555868,64,14,1560609,63,13,1564964,71,19,1567872
0500000US42103,42103,"Pike County, Pennsylvania",2,0,56758,3,1,56598,2,0,56205,2,0,55927,2,1,55562
0500000US42105,42105,"Potter County, Pennsylvania",1,0,17610,1,0,17478,1,0,17182,1,0,17041,1,0,16885
0500000US42107,42107,"Schuylkill County, Pennsylvania",4,1,147302,7,1,146758,6,1,145559,6,1,144321,6,2,143573
0500000US42109,42109,"Snyder County, Pennsylvania",1,0,39803,2,0,40091,2,0,40271,2,0,40599,2,0,40468
0500000US42111,42111,"Somerset County, Pennsylvania",2,1,77191,4,1,76769,3,1,76334,3,1,75649,3,1,75061
0500000US42113,42113,"Sullivan County, Pennsylvania",0,0,6446,0,0,6325,0,0,6311,0,0,6292,0,0,6137
0500000US42115,42115,"Susquehanna County, Pennsylvania",1,0,42758,2,0,42266,2,0,41828,2,0,41448,2,0,40862
0500000US42117,42117,"Tioga County, Pennsylvania",1,0,42606,2,0,42397,2,0,42051,2,0,41633,2,0,41467
0500000US42119,42119,"Union County, Pennsylvania",1,0,45143,2,0,44746,2,0,44944,2,0,45494,2,1,45565
0500000US42121,42121,"Venango County, Pennsylvania",2,0,54232,3,1,53905,2,0,53479,2,0,53101,2,1,52582
0500000US42123,42123,"Warren County, Pennsylvania",1,0,41239,2,0,40947,2,0,40690,2,0,40344,2,0,40025
0500000US42125,42125,"Washington County, Pennsylvania",6,1,208480,10,2,208264,9,2,208354,8,2,208268,9,2,207981
0500000US42127,42127,"Wayne County, Pennsylvania",2,0,51695,2,1,51639,2,0,51402,2,0,51091,2,1,50710
0500000US42129,42129,"Westmoreland County, Pennsylvania",11,3,363179,17,4,361151,15,3,359398,14,3,357699,16,4,355458
0500000US42131,42131,"Wyoming County, Pennsylvania",1,0,28345,1,0,28125,1,0,28128,1,0,27756,1,0,27521
0500000US42133,42133,"York County, Pennsylvania",13,3,437641,20,4,439117,18,4,440590,18,4,441929,20,5,443744
,,Rhode Island,21,13,1052901,47,16,1053033,28,11,1054480,40,9,1055607,32,9,1056426
0500000US44001,44001,"Bristol County, Rhode Island",1,1,49264,2,1,49350,1,1,49192,2,0,49265,1,0,49067
0500000US44003,44003,"Kent County, Rhode Island",3,2,165134,7,3,165043,4,2,165019,6,1,164618,5,1,164614
0500000US44005,44005,"Newport County, Rhode Island",2,1,82948,4,1,82516,2,1,82404,3,1,82916,3,1,82784
0500000US44007,44007,"Providence County, Rhode Island",13,8,629364,28,10,629731,17,7,631464,24,5,632488,19,5,633673
0500000US44009,44009,"Washington County, Rhode Island",3,2,126191,6,2,126393,3,1,126401,5,1,126320,4,1,126288
,,South Carolina,206,29,4720760,249,45,4767894,202,54,4828430,234,61,4894834,259,73,4961119
0500000US45001,45001,"Abbeville County, South Carolina",1,0,25054,1,0,24964,1,0,24892,1,0,24971,1,0,24872
0500000US45003,45003,"Aiken County, South Carolina",7,1,163284,9,2,164120,7,2,164758,8,2,166111,9,2,167458
0500000US45005,45005,"Allendale County, South Carolina",0,0,9988,1,0,9805,0,0,9689,0,0,9420,0,0,9045
0500000US45007,45007,"Anderson County, South Carolina",8,1,189328,10,2,190591,8,2,192524,9,2,194532,10,3,196569
0500000US45009,45009,"Bamberg County, South Carolina",1,0,15708,1,0,15392,1,0,15120,1,0,14631,1,0,14434
0500000US45011,45011,"Barnwell County, South Carolina",1,0,22295,1,0,22144,1,0,21959,1,0,21706,1,0,21483
0500000US45013,45013,"Beaufort County, South Carolina",7,1,167460,9,2,171010,7,2,175178,9,2,179782,10,3,183149
0500000US45015,45015,"Berkeley County, South Carolina",8,1,189560,10,2,193925,8,2,198248,10,3,202776,11,3,210898
0500000US45017,45017,"Calhoun County, South Carolina",1,0,14915,1,0,15053,1,0,14862,1,0,14802,1,0,14796
0500000US45019,45019,"Charleston County, South Carolina",16,2,365097,19,4,372214,16,4,380280,19,5,389291,21,6,396484
0500000US45021,45021,"Cherokee County, South Carolina",2,0,55860,3,1,56055,2,1,56314,3,1,56493,3,1,56646
0500000US45023,45023,"Chester County, South Carolina",1,0,32659,2,0,32671,1,0,32379,2,0,32285,2,0,32181
0500000US45025,45025,"Chesterfield County, South Carolina",2,0,46096,2,0,46147,2,1,46124,2,1,46036,2,1,46013
0500000US45027,45027,"Clarendon County, South Carolina",1,0,34265,2,0,34180,1,0,34082,2,0,33803,2,0,33951
0500000US45029,45029,"Colleton County, South Carolina",2,0,38224,2,0,37781,2,0,37754,2,0,37740,2,1,37923
0500000US45031,45031,"Darlington County, South Carolina",3,0,68123,4,1,67855,3,1,67697,3,1,67534,4,1,67234
0500000US45033,45033,"Dillon County, South Carolina",1,0,31534,2,0,31416,1,0,31323,1,0,31235,2,0,30858
0500000US45035,45035,"Dorchester County, South Carolina",6,1,142466,8,1,145310,6,2,148499,7,2,152536,8,2,153773
0500000US45037,45037,"Edgefield County, South Carolina",1,0,26342,1,0,26287,1,0,26450,1,0,26503,1,0,26358
0500000US45039,45039,"Fairfield County, South Carolina",1,0,23393,1,0,23183,1,0,23018,1,0,22880,1,0,22653
0500000US45041,45041,"Florence County, South Carolina",6,1,138030,7,1,138291,6,2,139005,7,2,138807,7,2,138742
0500000US45043,45043,"Georgetown County, South Carolina",3,0,60232,3,1,60417,3,1,60729,3,1,61243,3,1,61399
0500000US45045,45045,"Greenville County, South Carolina",20,3,466431,25,4,473442,20,5,481657,23,6,490661,26,7,498766
0500000US45047,45047,"Greenwood County, South Carolina",3,0,69913,4,1,69807,3,1,69648,3,1,69902,4,1,70133
0500000US45049,45049,"Hampton County, South Carolina",1,0,20725,1,0,20378,1,0,20400,1,0,20056,1,0,19922
0500000US45051,45051,"Horry County, South Carolina",12,2,281772,15,3,289310,13,3,298795,15,4,309871,17,5,322342
0500000US45053,45053,"Jasper County, South Carolina",1,0,25952,1,0,26624,1,0,26998,1,0,27889,1,0,28465
0500000US45055,45055,"Kershaw County, South Carolina",3,0,62206,3,1,62526,3,1,63100,3,1,63521,3,1,64097
0500000US45057,45057,"Lancaster County, South Carolina",3,0,79184,4,1,80486,3,1,83232,4,1,86026,5,1,89594
0500000US45059,45059,"Laurens County, South Carolina",3,0,66243,3,1,66159,3,1,66487,3,1,66545,3,1,66777
0500000US45061,45061,"Lee County, South Carolina",1,0,18672,1,0,18413,1,0,18362,1,0,17865,1,0,17635
0500000US45063,45063,"Lexington County, South Carolina",12,2,269949,14,3,273373,12,3,277439,13,4,281555,15,4,286196
0500000US45065,45065,"McCormick County, South Carolina",0,0,9944,1,0,9913,0,0,9829,0,0,9702,1,0,9643
0500000US45067,45067,"Marion County, South Carolina",1,0,32425,2,0,32073,1,0,31921,2,0,31729,2,0,31726
0500000US45069,45069,"Marlboro County, South Carolina",1,0,28159,1,0,27958,1,0,27909,1,0,27541,1,0,26945
0500000US45071,45071,"Newberry County, South Carolina",2,0,37561,2,0,37487,2,0,37725,2,0,37896,2,1,38079
0500000US45073,45073,"Oconee County, South Carolina",3,0,74603,4,1,74954,3,1,75221,4,1,75744,4,1,76355
0500000US45075,45075,"Orangeburg County, South Carolina",4,1,91397,5,1,90598,4,1,89886,4,1,88869,5,1,87903
0500000US45077,45077,"Pickens County, South Carolina",5,1,119634,6,1,119167,5,1,120451,6,2,121493,6,2,122863
0500000US45079,45079,"Richland County, South Carolina",17,2,393501,21,4,397488,17,4,401337,19,5,406842,21,6,409549
0500000US45081,45081,"Saluda County, South Carolina",1,0,19977,1,0,20123,1,0,20098,1,0,20171,1,0,20197
0500000US45083,45083,"Spartanburg County, South Carolina",13,2,288422,15,3,290722,12,3,293449,14,4,297088,16,4,301463
0500000US45085,45085,"Sumter County, South Carolina",5,1,107943,6,1,107870,5,1,107821,5,1,107382,6,2,107396
0500000US45087,45087,"Union County, South Carolina",1,0,28221,1,0,28031,1,0,27940,1,0,27775,1,0,27673
0500000US45089,45089,"Williamsburg County, South Carolina",1,0,33628,2,0,33132,1,0,32790,2,0,32573,2,0,31955
0500000US45091,45091,"York County, South Carolina",10,1,234385,12,2,239049,10,3,245051,12,3,251021,13,4,258526
,,South Dakota,19,2,834441,113,9,844922,83,8,852561,64,14,857919,68,19,865454
0500000US46003,46003,"Aurora County, South Dakota",0,0,2748,0,0,2712,0,0,2740,0,0,2726,0,0,2736
0500000US46005,46005,"Beadle County, South Dakota",0,0,18004,2,0,18304,2,0,18158,1,0,18206,1,0,18101
0500000US46007,46007,"Bennett County, South Dakota",0,0,3440,0,0,3456,0,0,3439,0,0,3431,0,0,3460
0500000US46009,46009,"Bon Homme County, South Dakota",0,0,7039,1,0,7005,1,0,7001,1,0,6975,1,0,6984
0500000US46011,46011,"Brookings County, South Dakota",1,0,32700,4,0,33084,3,0,33357,3,1,33897,3,1,34135
0500000US46013,46013,"Brown County, South Dakota",1,0,37597,5,0,38258,4,0,38469,3,1,38699,3,1,39128
0500000US46015,46015,"Brule County, South Dakota",0,0,5320,1,0,5396,1,0,5326,0,0,5282,0,0,5238
0500000US46017,46017,"Buffalo County, South Dakota",0,0,2016,0,0,2019,0,0,2083,0,0,2099,0,0,2043
0500000US46019,46019,"Butte County, South Dakota",0,0,10244,1,0,10319,1,0,10309,1,0,10263,1,0,10205
0500000US46021,46021,"Campbell County, South Dakota",0,0,1389,0,0,1344,0,0,1379,0,0,1404,0,0,1378
0500000US46023,46023,"Charles Mix County, South Dakota",0,0,9202,1,0,9186,1,0,9226,1,0,9374,1,0,9396
0500000US46025,46025,"Clark County, South Dakota",0,0,3587,0,0,3633,0,0,3656,0,0,3665,0,0,3656
0500000US46027,46027,"Clay County, South Dakota",0,0,14125,2,0,13983,1,0,13998,1,0,13951,1,0,14086
0500000US46029,46029,"Codington County, South Dakota",1,0,27607,4,0,27867,3,0,27980,2,0,27913,2,1,28063
0500000US46031,46031,"Corson County, South Dakota",0,0,4085,1,0,4227,0,0,4195,0,0,4213,0,0,4132
0500000US46033,46033,"Custer County, South Dakota",0,0,8319,1,0,8423,1,0,8448,1,0,8450,1,0,8596
0500000US46035,46035,"Davison County, South Dakota",0,0,19788,3,0,19803,2,0,19833,1,0,19791,2,0,19903
0500000US46037,46037,"Day County, South Dakota",0,0,5632,1,0,5614,1,0,5560,0,0,5564,0,0,5571
0500000US46039,46039,"Deuel County, South Dakota",0,0,4371,1,0,4304,0,0,4318,0,0,4319,0,0,4231
0500000US46041,46041,"Dewey County, South Dakota",0,0,5545,1,0,5592,1,0,5680,0,0,5701,0,0,5742
0500000US46043,46043,"Douglas County, South Dakota",0,0,2961,0,0,2994,0,0,2944,0,0,2976,0,0,2932
0500000US46045,46045,"Edmunds County, South Dakota",0,0,4027,1,0,4032,0,0,3981,0,0,4009,0,0,3952
0500000US46047,46047,"Fall River County, South Dakota",0,0,6989,1,0,6830,1,0,6864,1,0,6838,1,0,6849
0500000US46049,46049,"Faulk County, South Dakota",0,0,2371,0,0,2370,0,0,2342,0,0,2334,0,0,2354
0500000US46051,46051,"Grant County, South Dakota",0,0,7257,1,0,7261,1,0,7199,1,0,7111,1,0,7148
0500000US46053,46053,"Gregory County, South Dakota",0,0,4256,1,0,4237,0,0,4223,0,0,4198,0,0,4171
0500000US46055,46055,"Haakon County, South Dakota",0,0,1913,0,0,1888,0,0,1847,0,0,1859,0,0,1892
0500000US46057,46057,"Hamlin County, South Dakota",0,0,5954,1,0,5951,1,0,5994,0,0,6046,0,0,6028
0500000US46059,46059,"Hand County, South Dakota",0,0,3390,0,0,3402,0,0,3351,0,0,3331,0,0,3319
0500000US46061,46061,"Hanson County, South Dakota",0,0,3382,0,0,3395,0,0,3412,0,0,3388,0,0,3374
0500000US46063,46063,"Harding County, South Dakota",0,0,1318,0,0,1270,0,0,1255,0,0,1271,0,0,1278
0500000US46065,46065,"Hughes County, South Dakota",0,0,17433,2,0,17424,2,0,17611,1,0,17521,1,0,17600
0500000US46067,46067,"Hutchinson County, South Dakota",0,0,7223,1,0,7183,1,0,7232,1,0,7316,1,0,7368
0500000US46069,46069,"Hyde County, South Dakota",0,0,1430,0,0,1382,0,0,1401,0,0,1397,0,0,1352
0500000US46071,46071,"Jackson County, South Dakota",0,0,3175,0,0,3241,0,0,3285,0,0,3313,0,0,3326
0500000US46073,46073,"Jerauld County, South Dakota",0,0,2040,0,0,2061,0,0,2026,0,0,2015,0,0,2004
0500000US46075,46075,"Jones County, South Dakota",0,0,1007,0,0,987,0,0,961,0,0,920,0,0,927
0500000US46077,46077,"Kingsbury County, South Dakota",0,0,5234,1,0,5078,0,0,5058,0,0,4980,0,0,5001
0500000US46079,46079,"Lake County, South Dakota",0,0,11827,2,0,12045,1,0,12287,1,0,12589,1,0,12909
0500000US46081,46081,"Lawrence County, South Dakota",1,0,24385,3,0,24967,2,0,24777,2,0,24886,2,1,25281
0500000US46083,46083,"Lincoln County, South Dakota",1,0,48329,7,1,49849,5,0,51507,4,1,52826,4,1,54469
0500000US46085,46085,"Lyman County, South Dakota",0,0,3781,1,0,3856,0,0,3864,0,0,3880,0,0,3894
0500000US46087,46087,"McCook County, South Dakota",0,0,5600,1,0,5647,1,0,5631,0,0,5575,0,0,5625
0500000US46089,46089,"McPherson County, South Dakota",0,0,2428,0,0,2441,0,0,2418,0,0,2404,0,0,2438
0500000US46091,46091,"Marshall County, South Dakota",0,0,4662,1,0,4761,0,0,4705,0,0,4787,0,0,4801
0500000US46093,46093,"Meade County, South Dakota",1,0,25930,4,0,26576,3,0,26952,2,0,27048,2,1,27693
0500000US46095,46095,"Mellette County, South Dakota",0,0,2091,0,0,2082,0,0,2092,0,0,2050,0,0,2102
0500000US46097,46097,"Miner County, South Dakota",0,0,2321,0,0,2335,0,0,2313,0,0,2246,0,0,2281
0500000US46099,46099,"Minnehaha County, South Dakota",4,0,175494,24,2,179415,18,2,182556,14,3,185285,15,4,187318
0500000US46101,46101,"Moody County, South Dakota",0,0,6457,1,0,6429,1,0,6406,0,0,6426,1,0,6505
0500000US46102,46102,"Oglala Lakota County, South Dakota",0,0,14071,2,0,14176,1,0,14272,1,0,14383,1,0,14415
0500000US46103,46103,"Pennington County, South Dakota",2,0,104393,14,1,106221,11,1,107945,8,2,108561,9,2,109372
0500000US46105,46105,"Perkins County, South Dakota",0,0,3030,0,0,3040,0,0,3036,0,0,3002,0,0,2983
0500000US46107,46107,"Potter County, South Dakota",0,0,2351,0,0,2368,0,0,2329,0,0,2313,0,0,2299
0500000US46109,46109,"Roberts County, South Dakota",0,0,10341,1,0,10271,1,0,10327,1,0,10275,1,0,10255
0500000US46111,46111,"Sanborn County, South Dakota",0,0,2325,0,0,2323,0,0,2338,0,0,2364,0,0,2396
0500000US46115,46115,"Spink County, South Dakota",0,0,6650,1,0,6579,1,0,6567,0,0,6478,1,0,6420
0500000US46117,46117,"Stanley County, South Dakota",0,0,2963,0,0,2956,0,0,2958,0,0,2951,0,0,2993
0500000US46119,46119,"Sully County, South Dakota",0,0,1441,0,0,1451,0,0,1421,0,0,1417,0,0,1421
0500000US46121,46121,"Todd County, South Dakota",0,0,9938,1,0,10019,1,0,9977,1,0,10005,1,0,10155
0500000US46123,46123,"Tripp County, South Dakota",0,0,5485,1,0,5498,1,0,5485,0,0,5413,0,0,5492
0500000US46125,46125,"Turner County, South Dakota",0,0,8330,1,0,8352,1,0,8242,1,0,8203,1,0,8317
0500000US46127,46127,"Union County, South Dakota",0,0,14770,2,0,14726,1,0,14947,1,0,14831,1,0,14934
0500000US46129,46129,"Walworth County, South Dakota",0,0,5470,1,0,5527,1,0,5561,0,0,5520,0,0,5610
0500000US46135,46135,"Yankton County, South Dakota",1,0,22595,3,0,22676,2,0,22693,2,0,22666,2,0,22616
0500000US46137,46137,"Ziebach County, South Dakota",0,0,2865,0,0,2821,0,0,2814,0,0,2789,0,0,2801
,,Tennessee,180,49,6454306,334,61,6494821,266,73,6544663,262,68,6595056,336,108,6651194
0500000US47001,47001,"Anderson County, Tennessee",2,1,75326,4,1,75420,3,1,75347,3,1,75698,4,1,75936
0500000US47003,47003,"Bedford County, Tennessee",1,0,45307,2,0,45638,2,1,46284,2,0,46940,2,1,47484
0500000US47005,47005,"Benton County, Tennessee",0,0,16354,1,0,16280,1,0,16109,1,0,16107,1,0,16014
0500000US47007,47007,"Bledsoe County, Tennessee",0,0,12791,1,0,13785,1,0,14535,1,0,14580,1,0,14675
0500000US47009,47009,"Blount County, Tennessee",3,1,124069,6,1,124985,5,1,126092,5,1,127142,7,2,128670
0500000US47011,47011,"Bradley County, Tennessee",3,1,101101,5,1,101881,4,1,102921,4,1,103907,5,2,104490
0500000US47013,47013,"Campbell County, Tennessee",1,0,40460,2,0,40229,2,0,39909,2,0,39728,2,1,39714
0500000US47015,47015,"Cannon County, Tennessee",0,0,13868,1,0,13800,1,0,13725,1,0,13854,1,0,14027
0500000US47017,47017,"Carroll County, Tennessee",1,0,28707,1,0,28685,1,0,28471,1,0,28131,1,0,28092
0500000US47019,47019,"Carter County, Tennessee",2,0,57309,3,1,56982,2,1,56312,2,1,56430,3,1,56502
0500000US47021,47021,"Cheatham County, Tennessee",1,0,39245,2,0,39387,2,0,39674,2,0,39690,2,1,39880
0500000US47023,47023,"Chester County, Tennessee",0,0,17213,1,0,17340,1,0,17358,1,0,17413,1,0,17453
0500000US47025,47025,"Claiborne County, Tennessee",1,0,31770,2,0,31661,1,0,31630,1,0,31687,2,1,31757
0500000US47027,47027,"Clay County, Tennessee",0,0,7801,0,0,7784,0,0,7733,0,0,7773,0,0,7752
0500000US47029,47029,"Cocke County, Tennessee",1,0,35450,2,0,35287,1,0,35230,1,0,35096,2,1,35219
0500000US47031,47031,"Coffee County, Tennessee",1,0,53132,3,1,53324,2,1,53623,2,1,54279,3,1,54682
0500000US47033,47033,"Crockett County, Tennessee",0,0,14607,1,0,14590,1,0,14614,1,0,14566,1,0,14411
0500000US47035,47035,"Cumberland County, Tennessee",2,0,57073,3,1,57513,2,1,57958,2,1,58278,3,1,58655
0500000US47037,47037,"Davidson County, Tennessee",18,5,649004,34,6,658990,27,7,668699,27,7,678323,35,11,684410
0500000US47039,47039,"Decatur County, Tennessee",0,0,11660,1,0,11697,0,0,11733,0,0,11657,1,0,11769
0500000US47041,47041,"DeKalb County, Tennessee",1,0,18911,1,0,19108,1,0,19211,1,0,19205,1,0,19361
0500000US47043,47043,"Dickson County, Tennessee",1,0,50177,3,0,50211,2,1,50609,2,1,51461,3,1,52170
0500000US47045,47045,"Dyer County, Tennessee",1,0,38246,2,0,38148,2,0,37868,2,0,37878,2,1,37708
0500000US47047,47047,"Fayette County, Tennessee",1,0,38662,2,0,38810,2,0,39072,2,0,39220,2,1,39590
0500000US47049,47049,"Fentress County, Tennessee",0,0,17924,1,0,17937,1,0,17867,1,0,17917,1,0,18033
0500000US47051,47051,"Franklin County, Tennessee",1,0,40786,2,0,41313,2,0,41428,2,0,41514,2,1,41700
0500000US47053,47053,"Gibson County, Tennessee",1,0,49689,3,0,49483,2,1,49541,2,1,49442,2,1,49401
0500000US47055,47055,"Giles County, Tennessee",1,0,29006,1,0,28859,1,0,28917,1,0,29079,1,0,29307
0500000US47057,47057,"Grainger County, Tennessee",1,0,22649,1,0,22681,1,0,22830,1,0,22835,1,0,23072
0500000US47059,47059,"Greene County, Tennessee",2,1,68654,4,1,68272,3,1,68416,3,1,68551,3,1,68615
0500000US47061,47061,"Grundy County, Tennessee",0,0,13653,1,0,13509,1,0,13464,1,0,13456,1,0,13389
0500000US47063,47063,"Hamblen County, Tennessee",2,0,62712,3,1,63082,3,1,63022,3,1,63414,3,1,63785
0500000US47065,47065,"Hamilton County, Tennessee",10,3,345783,18,3,348853,14,4,350545,14,4,353604,18,6,357738
0500000US47067,47067,"Hancock County, Tennessee",0,0,6675,0,0,6638,0,0,6602,0,0,6554,0,0,6577
0500000US47069,47069,"Hardeman County, Tennessee",1,0,26528,1,0,26251,1,0,25927,1,0,25732,1,0,25435
0500000US47071,47071,"Hardin County, Tennessee",1,0,26005,1,0,25981,1,0,25810,1,0,25718,1,0,25679
0500000US47073,47073,"Hawkins County, Tennessee",2,0,56561,3,1,56740,2,1,56529,2,1,56443,3,1,56563
0500000US47075,47075,"Haywood County, Tennessee",1,0,18281,1,0,18256,1,0,18226,1,0,18028,1,0,17853
0500000US47077,47077,"Henderson County, Tennessee",1,0,28006,1,0,27958,1,0,27991,1,0,27984,1,0,27822
0500000US47079,47079,"Henry County, Tennessee",1,0,32373,2,0,32253,1,0,32315,1,0,32205,2,1,32310
0500000US47081,47081,"Hickman County, Tennessee",1,0,24132,1,0,24153,1,0,24360,1,0,24315,1,0,24295
0500000US47083,47083,"Houston County, Tennessee",0,0,8408,0,0,8275,0,0,8220,0,0,8131,0,0,8134
0500000US47085,47085,"Humphreys County, Tennessee",1,0,18271,1,0,18230,1,0,18109,1,0,18122,1,0,18347
0500000US47087,47087,"Jackson County, Tennessee",0,0,11524,1,0,11533,0,0,11492,0,0,11517,1,0,11566
0500000US47089,47089,"Jefferson County, Tennessee",1,0,52428,3,0,52352,2,1,52651,2,1,53288,3,1,53535
0500000US47091,47091,"Johnson County, Tennessee",1,0,18121,1,0,17998,1,0,17919,1,0,17821,1,0,17754
0500000US47093,47093,"Knox County, Tennessee",12,3,440793,23,4,444325,18,5,448125,18,5,451444,23,7,456132
0500000US47095,47095,"Lake County, Tennessee",0,0,7710,0,0,7711,0,0,7662,0,0,7572,0,0,7560
0500000US47097,47097,"Lauderdale County, Tennessee",1,0,27676,1,0,27559,1,0,27340,1,0,26959,1,0,26773
0500000US47099,47099,"Lawrence County, Tennessee",1,0,42133,2,0,41990,2,0,42297,2,0,42531,2,1,43081
0500000US47101,47101,"Lewis County, Tennessee",0,0,11918,1,0,11969,0,0,11878,0,0,11866,1,0,11904
0500000US47103,47103,"Lincoln County, Tennessee",1,0,33442,2,0,33574,1,0,33556,1,0,33695,2,1,33645
0500000US47105,47105,"Loudon County, Tennessee",1,0,49732,3,0,50374,2,1,50646,2,1,50978,3,1,51454
0500000US47107,47107,"McMinn County, Tennessee",1,0,52429,3,0,52405,2,1,52710,2,1,52636,3,1,52850
0500000US47109,47109,"McNairy County, Tennessee",1,0,26160,1,0,26078,1,0,26114,1,0,25997,1,0,25935
0500000US47111,47111,"Macon County, Tennessee",1,0,22501,1,0,22619,1,0,22942,1,0,23108,1,0,23450
0500000US47113,47113,"Madison County, Tennessee",3,1,98523,5,1,98715,4,1,98130,4,1,97609,5,2,97663
0500000US47115,47115,"Marion County, Tennessee",1,0,28218,1,0,28316,1,0,28373,1,0,28462,1,0,28446
0500000US47117,47117,"Marshall County, Tennessee",1,0,30928,2,0,31082,1,0,31233,1,0,31518,2,1,31915
0500000US47119,47119,"Maury County, Tennessee",2,1,81969,4,1,83611,3,1,85541,3,1,87735,5,1,89981
0500000US47121,47121,"Meigs County, Tennessee",0,0,11701,1,0,11696,0,0,11744,0,0,11872,1,0,12005
0500000US47123,47123,"Monroe County, Tennessee",1,0,45150,2,0,45223,2,1,45390,2,0,45677,2,1,45970
0500000US47125,47125,"Montgomery County, Tennessee",5,1,185225,9,2,184637,8,2,189655,8,2,193294,10,3,195734
0500000US47127,47127,"Moore County, Tennessee",0,0,6336,0,0,6302,0,0,6317,0,0,6290,0,0,6323
0500000US47129,47129,"Morgan County, Tennessee",1,0,21947,1,0,21707,1,0,21742,1,0,21492,1,0,21554
0500000US47131,47131,"Obion County, Tennessee",1,0,31346,2,0,31068,1,0,30875,1,0,30633,2,0,30578
0500000US47133,47133,"Overton County, Tennessee",1,0,22222,1,0,22021,1,0,22002,1,0,22156,1,0,22051
0500000US47135,47135,"Perry County, Tennessee",0,0,7854,0,0,7878,0,0,7845,0,0,7914,0,0,7964
0500000US47137,47137,"Pickett County, Tennessee",0,0,5070,0,0,5044,0,0,5081,0,0,5142,0,0,5142
0500000US47139,47139,"Polk County, Tennessee",0,0,16606,1,0,16640,1,0,16722,1,0,16744,1,0,16772
0500000US47141,47141,"Putnam County, Tennessee",2,1,73487,4,1,73992,3,1,74878,3,1,74974,4,1,75931
0500000US47143,47143,"Rhea County, Tennessee",1,0,32338,2,0,32526,1,0,32607,1,0,32392,2,1,32442
0500000US47145,47145,"Roane County, Tennessee",1,0,53506,3,0,53035,2,1,52773,2,1,52726,3,1,52874
0500000US47147,47147,"Robertson County, Tennessee",2,1,66743,3,1,67244,3,1,67923,3,1,68452,3,1,69165
